APA number,ACC number,ACC Name,Address,Suburb / Town,From,To,Latitude,Longitude
906,3867,MELBOURNE PATHOLOGY,PATH SE LATROBE PRIV HOSP L 1 920 PLENTY RD,BUNDOORA VIC 3083,26/04/2024,25/04/2026,-37.71658,145.04421
906,3868,DOUGLASS HANLY MOIR PATH,PATH RM OBERON MEDICAL CTR G 148 OBERON ST,OBERON NSW 2787,06/05/2024,05/05/2026,-33.7042,149.85505
906,3869,SULLIVAN NICOLAIDES PATH,PLAINLAND HOME & LIFE T10 12 BURDEKIN ST,PLAINLAND QLD 4341,02/05/2024,01/05/2026,-27.56292,152.42439
906,3870,DOUGLASS HANLY MOIR PATH,SE 2 UPPER MTNS M/C SE 1-2 G 3 GOLDSMITH PL,KATOOMBA NSW 2780,29/04/2024,28/04/2026,-33.71127,150.31132
906,3871,CLINIPATH PATHOLOGY,"PATH RM, OASIS FERTILITY U 10 FL 1 26 DUGDALE ST",WARWICK WA 6024,13/05/2024,12/05/2026,-31.84242,115.80873
906,3872,DOUGLASS HANLY MOIR PATH,"RM A5, TENANCY 1.03, BLD A 2 TECHNOLOGY PL",WILLIAMTOWN NSW 2318,06/05/2024,05/05/2026,-32.80989,151.84307
906,3873,CLINIPATH PATHOLOGY,"PATH RM, KIMBERLEY MED GRP U 2 19 HAMERSLEY ST",BROOME WA 6725,06/05/2024,05/05/2026,-17.96018,122.24086
906,3874,MELBOURNE PATHOLOGY,PATH SE DRS AT BRANDON PARK 580 FERNTREE GULLY RD,WHEELERS HILL VIC 3150,20/05/2024,19/05/2026,-37.90297,145.15875
906,3875,MELBOURNE PATHOLOGY,PATH RM FAMILY CLINICS G 478 KOOYONG RD,CAULFIELD SOUTH VIC 3162,10/05/2024,09/05/2026,-37.89712,145.01304
906,3876,CLINPATH LABORATORIES,PATH SE AND OFF G F TENANCY G 333-337 SOUTH TCE,ADELAIDE SA 5000,13/05/2024,12/05/2026,-34.93462,138.61367
906,3877,DOUGLASS HANLY MOIR PATH,SHOPS 5 6 & 7 MEZZANINE G 613 HUME HWY,CASULA NSW 2170,13/05/2024,12/05/2026,-33.95484,150.8956
906,3878,DOUGLASS HANLY MOIR PATH,"PATH ROOM, MYHEALTH REDFERN SHOP 3-5 7-9 GIBBONS ST",REDFERN NSW 2016,22/05/2024,21/05/2026,-33.89274,151.19944
906,3879,CLINIPATH PATHOLOGY,PATH SE ST JOHN URGENT CARE U 6&7 8 CLAYTON ST,MIDLAND WA 6056,27/05/2024,26/05/2026,-31.89914,116.01413
906,3880,CLINIPATH PATHOLOGY,PATH RM METTA M/C SHOP 1280 L 1 200 KARRINYUP RD,KARRINYUP WA 6018,27/05/2024,26/05/2026,-31.87656,115.77873
906,3881,SULLIVAN NICOLAIDES PATH,PATH SE HYDE PARK M/C 16-20 BAYSWATER RD,HYDE PARK QLD 4812,31/05/2024,30/05/2026,-19.27742,146.79778
906,3883,DOUGLASS HANLY MOIR PATH,CONSULT RM 2 VECARE HEALTH 84 COMMERCIAL ST,WALLA WALLA NSW 2659,04/06/2024,03/06/2026,-35.76577,146.9016
906,3884,CLINIPATH PATHOLOGY,PATH RM FORUM MEDICAL GROUP SE 1 G 178 CAMBRIDGE ST,WEMBLEY WA 6014,01/07/2024,30/06/2026,-31.94044,115.82474
906,3885,MELBOURNE PATHOLOGY,PATH RM ACLAND ST MED CTR 169-171 ACLAND ST,ST KILDA VIC 3182,17/06/2024,16/06/2026,-37.86938,144.98007
906,3886,SULLIVAN NICOLAIDES PATH,PATH RM APOLLO GENERAL PRAC G 45 BULCOCK ST,CALOUNDRA QLD 4551,24/06/2024,23/06/2026,-26.8045,153.13295
906,3887,CLINIPATH PATHOLOGY,PATH RM BOULDER MED & OHC 49 BURT ST,BOULDER WA 6432,19/06/2024,18/06/2026,-30.78151,121.48942
906,3888,CLINIPATH PATHOLOGY,"PATH SE, COMO GP CLINIC 155 SOUTH TCE",COMO WA 6152,01/07/2024,30/06/2026,-31.98891,115.87163
906,3889,CLINPATH LABORATORIES,PATH RM 1&2 STIRLING HOSP 20 MILAN TCE,STIRLING SA 5152,24/06/2024,23/06/2026,-35.00737,138.71487
906,3890,MELBOURNE PATHOLOGY,"PATH RM, MULWALA CTR & SKIN SHOP 4 95-103 MELBOURNE ST",MULWALA NSW 2647,28/06/2024,27/06/2026,-35.99042,146.00373
906,3893,SULLIVAN NICOLAIDES PATH,"PATH AR, RAMSAY HEALTH PLUS SE 13 G 3 DOHERTY ST",BIRTINYA QLD 4575,10/07/2024,09/07/2026,-26.74421,153.11458
906,3894,SULLIVAN NICOLAIDES PATH,PATH RM DRS AT REDLANDS M/C 189 VIENNA RD,ALEXANDRA HILLS QLD 4161,15/07/2024,14/07/2026,-27.54404,153.22386
906,3895,SULLIVAN NICOLAIDES PATH,ROSEWOOD VILLAGE SHOP 2 44 JOHN ST,ROSEWOOD QLD 4340,15/07/2024,14/07/2026,-27.64017,152.5921
906,3896,SULLIVAN NICOLAIDES PATH,ACC PORTION EASTPOINT S/VLG SHOP 1A 799 BALLINA RD,GOONELLABAH NSW 2480,18/07/2024,17/07/2026,-28.81248,153.34764
906,3897,DOUGLASS HANLY MOIR PATH,PATHOLOGY SUITE U 3 106 SIRIUS DR,LAKEWOOD NSW 2443,22/07/2024,21/07/2026,-31.63455,152.75574
906,3898,DOUGLASS HANLY MOIR PATH,"PATH SE, NORWEST MED CENTRE SE 106 L 1 9 NORBRIK DR",BELLA VISTA NSW 2153,29/07/2024,28/07/2026,-33.74477,150.95385
906,3900,CLINIPATH PATHOLOGY,PATH RM NEXT PRAC TNCY 21 G 3 AIRLIE ST,CLAREMONT WA 6010,09/09/2024,08/09/2026,-31.99298,115.76754
906,3901,CLINPATH LABORATORIES,PATH SE TEN G.04 GF 46 JOHN RICE AVE,ELIZABETH VALE SA 5112,22/07/2024,21/07/2026,-34.74803,138.66752
906,3902,MELBOURNE PATHOLOGY,PATH SE HUGHES PARADE M/C L 1 147 HUGHES PDE,RESERVOIR VIC 3073,22/07/2024,21/07/2026,-37.69582,144.99076
906,3903,MELBOURNE PATHOLOGY,PATH SE AT KILMORE M/P 105 POWLETT ST,KILMORE VIC 3764,22/07/2024,21/07/2026,-37.3062,144.94971
906,3904,MELBOURNE PATHOLOGY,PATH SE CUTHBERT MED CTR 136 CUTHBERT ST,BROADMEADOWS VIC 3047,22/07/2024,21/07/2026,-37.68322,144.92218
906,3905,MELBOURNE PATHOLOGY,PATH SE GETWELL MEDICAL CTR 75 ARTHUR ST,ST ALBANS VIC 3021,24/07/2024,23/07/2026,-37.73098,144.80883
906,3906,SULLIVAN NICOLAIDES PATH,"PATH SE, HEALTHLINK FAM M/C 529 ROSS RIVER RD",CRANBROOK QLD 4814,29/07/2024,28/07/2026,-19.31104,146.74641
906,3907,DOUGLASS HANLY MOIR PATH,PATH RM OCHRE M/C BLDG 1470 353 PANORAMA AVE,BATHURST NSW 2795,05/08/2024,04/08/2026,-33.43359,149.55757
906,3909,SULLIVAN NICOLAIDES PATH,PATH SE RAMSAY STREET G/P U 1 27 RAMSAY ST,CLONCURRY QLD 4824,02/08/2024,01/08/2026,-20.70655,140.50761
906,3910,MELBOURNE PATHOLOGY,PATH RM 08 QUALITAS M/PRAC SE 3 G 271 CLAYTON RD,CLAYTON VIC 3168,29/07/2024,28/07/2026,-37.9209,145.1202
906,3911,MELBOURNE PATHOLOGY,"PATH SE, HUGHSDALE FMLY MC 36 POATH RD",HUGHESDALE VIC 3166,05/08/2024,04/08/2026,-37.89235,145.07758
906,3912,CAPITAL PATHOLOGY,TNCY G3 EQUINOX 2 G 70 KENT ST,DEAKIN ACT 2600,07/08/2024,06/08/2026,-35.32053,149.09796
906,3913,CLINIPATH PATHOLOGY,PTH RM GP SUPERCLINIC BLK 1 6 CENTENNIAL PL,MIDLAND WA 6056,12/08/2024,11/08/2026,-31.89424,116.00531
906,3914,DOUGLASS HANLY MOIR PATH,SHOP 2 334 GRIFFITH RD,LAVINGTON NSW 2641,12/08/2024,11/08/2026,-36.05028,146.93442
906,3915,CLINIPATH PATHOLOGY,"PATH SE, CANNINGTON HLTH CL 8 OAK ST",CANNINGTON WA 6107,12/08/2024,11/08/2026,-32.02196,115.93709
906,3917,NORTH WEST PATHOLOGY,SHOP 1 131 STEELE ST,DEVONPORT TAS 7310,23/08/2024,22/08/2026,-41.18027,146.34921
906,3918,DOUGLASS HANLY MOIR PATH,SE 1 G 1273 PACIFIC HWY,TURRAMURRA NSW 2074,19/08/2024,18/08/2026,-33.73287,151.12985
906,3919,MELBOURNE PATHOLOGY,DANDENONG VILL MC SHOP 5 81-125 PRINCES HWY,DANDENONG SOUTH VIC 3175,26/08/2024,25/08/2026,-38.00318,145.24476
906,3920,MELBOURNE PATHOLOGY,PTH SE EDWARDES ST FAM CLC 32 EDWARDES ST,RESERVOIR VIC 3073,28/08/2024,27/08/2026,-37.71589,145.00498
906,3921,CLINPATH LABORATORIES,"PATH RM, SP DAY & NIGHT MC G 154 BRIGHTON RD",SOMERTON PARK SA 5044,02/09/2024,01/09/2026,-34.99173,138.52141
906,3922,MELBOURNE PATHOLOGY,PATH SE ALFREDTON MED CTR 19 LEOPOLD ST,ALFREDTON VIC 3350,28/08/2024,27/08/2026,-37.55878,143.81443
906,3923,CLINIPATH PATHOLOGY,MURDOCH SQ SH13 SE102 GF L 1 44 BARRY MARSHALL PDE,MURDOCH WA 6150,09/09/2024,08/09/2026,-32.06828,115.84728
906,3924,MELBOURNE PATHOLOGY,PATH RM AT MOLE CHECK CLC 25 SEPARATION ST,NORTHCOTE VIC 3070,09/09/2024,08/09/2026,-37.76899,145.00028
906,3925,DOUGLASS HANLY MOIR PATH,BLDG A TALLAWONG VILLAGE G SHOP 43 2 CONFERTA AVE,TALLAWONG NSW 2762,16/09/2024,15/09/2026,-33.69204,150.90652
906,3926,DOUGLASS HANLY MOIR PATH,63 WYNTER ST,TAREE NSW 2430,11/09/2024,10/09/2026,-31.90968,152.45801
906,3927,HOBART PATHOLOGY,PATH SE TREASURY MEDICAL G 32 DAVEY ST,HOBART TAS 7000,23/09/2024,22/09/2026,-42.88446,147.33005
906,3928,MELBOURNE PATHOLOGY,SHOWGROUNDS VILLAGE S/C SHOP 2 320-380 EPSOM RD,FLEMINGTON VIC 3031,24/09/2024,23/09/2026,-37.78241,144.91471
906,3929,MELBOURNE PATHOLOGY,PATH RM BUNYIP MEDICAL CLNC 11 ABECKETT RD,BUNYIP VIC 3815,23/09/2024,22/09/2026,-38.09579,145.72274
906,3930,MELBOURNE PATHOLOGY,PATHOLOGY ROOM 1 CAMBRIDGE ST,LANG LANG VIC 3984,23/09/2024,22/09/2026,-38.26367,145.56286
906,3931,CLINIPATH PATHOLOGY,PATH RM BELRIDGE MED CTR 265 EDDYSTONE AVE,BELDON WA 6027,20/09/2024,19/09/2026,-31.77027,115.76622
906,3932,MELBOURNE PATHOLOGY,PATH SE GUARDIAN MEDICAL SHOP 33 300 POINT COOK RD,POINT COOK VIC 3030,01/10/2024,30/09/2026,-37.89526,144.7532
906,3934,MELBOURNE PATHOLOGY,PATH SE GUARDIAN MEDICAL 459 STATION ST,BOX HILL VIC 3128,01/10/2024,30/09/2026,-37.8258,145.12203
906,3935,MELBOURNE PATHOLOGY,PATH SE GUARDIAN MED SH G6B 172 BURWOOD HWY,BURWOOD EAST VIC 3151,01/10/2024,30/09/2026,-37.85349,145.14988
906,3936,MELBOURNE PATHOLOGY,PTH SE RADIOLOGY VIC SH 3&4 G 10-40 BURWOOD HWY,BURWOOD EAST VIC 3151,27/09/2024,26/09/2026,-37.85245,145.13366
906,3937,DOUGLASS HANLY MOIR PATH,PATH RM GREEN SQUARE HEALTH SHOP 4 G 965 BOURKE ST,WATERLOO NSW 2017,08/10/2024,07/10/2026,-33.90247,151.20746
906,3938,SULLIVAN NICOLAIDES PATH,"PATH RM, KIRWAN FAMILY CL SHOP 4 36 THURINGOWA DR",KIRWAN QLD 4817,14/10/2024,13/10/2026,-19.31312,146.72909
906,3939,SULLIVAN NICOLAIDES PATH,PATH SE TENANCY CC14 &17 L 1 26 EENIE ST,NOOSAVILLE QLD 4566,11/10/2024,10/10/2026,-26.41336,153.04769
906,3940,CLINIPATH PATHOLOGY,MIDLAND SPECIALIST CENTRE SE 9 L 1 81 YELVERTON DR,MIDLAND WA 6056,21/10/2024,20/10/2026,-31.89357,116.00611
906,3941,MELBOURNE PATHOLOGY,PATH RM DOCS AT MILLPARK MC 250 CHILDS RD,MILL PARK VIC 3082,16/10/2024,15/10/2026,-37.66178,145.0528
906,3942,MELBOURNE PATHOLOGY,418 HIGH ST,MELTON VIC 3337,28/10/2024,27/10/2026,-37.68309,144.57721
906,3943,SOUTHERN IML PATHOLOGY,PATH SE WOONONA M/P L1 U 8 44-46 HOPETOUN ST,WOONONA NSW 2517,16/10/2024,15/10/2026,-34.3391,150.90948
906,3944,CLINPATH LABORATORIES,HALLET COVE SC SHOP T35 246 LONSDALE RD,HALLETT COVE SA 5158,23/10/2024,22/10/2026,-35.07767,138.51676
906,3945,CLINIPATH PATHOLOGY,PATH RM YOKINE MED GRP SHOP 10 30 WILUNA ST,YOKINE WA 6060,21/10/2024,20/10/2026,-31.91008,115.84836
906,3946,MELBOURNE PATHOLOGY,PATH ROOM AT EAST KEILOR CL 46 MILLEARA RD,KEILOR EAST VIC 3033,01/11/2024,31/10/2026,-37.7328,144.86545
906,3947,MELBOURNE PATHOLOGY,SUITE 6 ROWVILLE HEALTH G 958 STUD RD,ROWVILLE VIC 3178,29/10/2024,28/10/2026,-37.91053,145.23556
906,3948,CLINPATH LABORATORIES,"PATH RM, FUTURE WELLNESS G 49 PORTRUSH RD",PAYNEHAM SA 5070,29/10/2024,28/10/2026,-34.90054,138.63911
906,3949,MELBOURNE PATHOLOGY,SE 2.5 EPWORTH CENTRE L 2 32 ERIN ST,RICHMOND VIC 3121,29/10/2024,28/10/2026,-37.81706,144.99233
906,3950,CLINPATH LABORATORIES,PATH RM FLOREAT SURG 194 MAIN SOUTH RD,MORPHETT VALE SA 5162,04/11/2024,03/11/2026,-35.12079,138.52407
906,3951,DOUGLASS HANLY MOIR PATH,SUITES 05 & 07 1 MONA VALE RD,MONA VALE NSW 2103,29/10/2024,28/10/2026,-33.67849,151.30214
906,3952,CLINIPATH PATHOLOGY,MOORDITJ KOORT ABORIGINAL 1 SUTHERLAND PDE,PARMELIA WA 6167,04/11/2024,03/11/2026,-32.2473,115.82699
906,3953,LAUNCESTON PATHOLOGY,PATH RM OCHRE MEDICAL CTR 13-17 GARDINERS CREEK RD,ST MARYS TAS 7215,13/11/2024,12/11/2026,-41.57586,148.18126
906,3954,DOUGLASS HANLY MOIR PATH,FORSTER SPECIALIST CENTRE SE 1 G 50 BRECKENRIDGE ST,FORSTER NSW 2428,18/11/2024,17/11/2026,-32.1893,152.51464
906,3955,DOUGLASS HANLY MOIR PATH,WAGGA WAGGA SPEC MED CTR SE 5A G 325-327 EDWARD ST,WAGGA WAGGA NSW 2650,28/11/2024,27/11/2026,-35.11602,147.35296
906,3956,CAPITAL PATHOLOGY,MARKETPLACE STAGE 1 S/C G SHOP H27-28 33 HIBBERSON ST,GUNGAHLIN ACT 2912,25/11/2024,24/11/2026,-35.18481,149.13428
906,3957,LAUNCESTON PATHOLOGY,PATH SE HEALTH NEXUS G 24 WELLINGTON ST,LAUNCESTON TAS 7250,25/11/2024,24/11/2026,-41.43988,147.13593
906,3960,CLINIPATH PATHOLOGY,PATH RM HOLLYWOOD GP G 4 STIRLING HWY,NEDLANDS WA 6009,25/11/2024,24/11/2026,-31.97777,115.8133
906,3961,MELBOURNE PATHOLOGY,PATH RM AT ERROL ST M/C L 1 65-67 ERROL ST,NORTH MELBOURNE VIC 3051,30/11/2024,29/11/2026,-37.80356,144.94926
906,3963,SULLIVAN NICOLAIDES PATH,TENANCY 1 G 36-42 MURWILLUMBAH ST,MURWILLUMBAH NSW 2484,09/12/2024,08/12/2026,-28.32709,153.39812
906,3964,SULLIVAN NICOLAIDES PATH,LEASE A SHOP 4 2-4 ANN ST,NAMBOUR QLD 4560,20/12/2024,19/12/2026,-26.62692,152.96055
906,3965,DOUGLASS HANLY MOIR PATH,SHOP 3 G 467-473 MILLER ST,CAMMERAY NSW 2062,02/12/2024,01/12/2026,-33.82173,151.2108
906,3966,LAUNCESTON PATHOLOGY,PATHOLOGY SHOP 2 144 WELD ST,BEACONSFIELD TAS 7270,11/12/2024,10/12/2026,-41.19962,146.81612
906,3967,SULLIVAN NICOLAIDES PATH,108 RICHMOND ST,WOODBURN NSW 2472,20/01/2025,19/01/2027,-29.07265,153.3425
906,3968,SULLIVAN NICOLAIDES PATH,SHOP 9 - 10 34-40 DICKINSON ST,WONGALING BEACH QLD 4852,20/01/2025,19/01/2027,-17.89887,146.09417
906,3969,SULLIVAN NICOLAIDES PATHOLO,SHOP RR 236A TAYLOR ST,NEWTOWN QLD 4350,06/01/2025,05/01/2027,-27.55294,151.9206
906,3970,DOUGLASS HANLY MOIR PATH,SE 12 13 G 13 BELGRAVE ST,KOGARAH NSW 2217,09/12/2024,08/12/2026,-33.96539,151.13351
906,3971,SULLIVAN NICOLAIDES PATH,PATH RM CLEMENTS MEDICAL U 10 17-19 CAVEY CCT,QUEENTON QLD 4820,13/01/2025,12/01/2027,-20.07308,146.27754
906,3972,DOUGLASS HANLY MOIR PATH,SHOP 1 G 14-20 GARDENERS RD,KINGSFORD NSW 2032,09/12/2024,08/12/2026,-33.92468,151.22714
906,3973,CLINIPATH PATHOLOGY,PATH RM SOLEIL HEALTH G 40 MARINE PDE,COTTESLOE WA 6011,09/12/2024,08/12/2026,-32.00931,115.75234
906,3974,MELBOURNE PATHOLOGY,PATH RM RECREATION MEDICAL FL 1 1232 HIGH ST,ARMADALE VIC 3143,23/12/2024,22/12/2026,-37.8566,145.02786
906,3975,MELBOURNE PATHOLOGY,PATH RM ESSENDON FAM MED G 96 NAPIER ST,ESSENDON VIC 3040,21/01/2025,20/01/2027,-37.75043,144.91829
906,3976,DOUGLASS HANLY MOIR PATH,THE AUBURN SHOP 1 G 172 SOUTH PDE,AUBURN NSW 2144,16/12/2024,15/12/2026,-33.84853,151.03119
906,3977,MELBOURNE PATHOLOGY,PTH RM AT JUNO CARE HUB 10 WHEELER ST,BERWICK VIC 3806,23/12/2024,22/12/2026,-38.02951,145.34863
906,3978,MELBOURNE PATHOLOGY,PTH RM SANDRINGHAM GP SE 1&2 G 232-236 BLUFF RD,SANDRINGHAM VIC 3191,23/12/2024,22/12/2026,-37.95916,145.01973
906,3979,MELBOURNE PATHOLOGY,SE 2 101 PIER ST,ALTONA VIC 3018,23/12/2024,22/12/2026,-37.86658,144.83049
906,3981,MELBOURNE PATHOLOGY,SHOP F01 GF & L1 59-65 MAROONDAH HWY,RINGWOOD VIC 3134,23/12/2024,22/12/2026,-37.81574,145.2212
906,3982,CLINPATH LABORATORIES,NORTHPARK SHOPPING CENTRE SHOP 68A 264 MAIN NORTH RD,PROSPECT SA 5082,01/01/2025,31/12/2026,-34.87554,138.60089
906,3983,CAPITAL PATHOLOGY,CASEY MARKET TOWN SHOP 1 15 KINGSLAND PDE,CASEY ACT 2913,13/01/2025,12/01/2027,-35.17461,149.09538
906,3985,CAPITAL PATHOLOGY,FLORINA BUILDING U 4 G 2-12 GAREMA PL,CANBERRA CITY ACT 2601,13/01/2025,12/01/2027,-35.27869,149.132
906,3986,SOUTHERN IML PATHOLOGY,PATH RM SHOALHAVEN HEADS FP 106 SHOALHAVEN HEADS RD,SHOALHAVEN HEADS NSW 2535,22/01/2025,21/01/2027,-34.84924,150.74076
906,3987,SOUTHERN IML PATHOLOGY,"PATH RM, MOLLYMOOK MED CTR 78 TALLWOOD AVE",MOLLYMOOK NSW 2539,22/01/2025,21/01/2027,-35.32283,150.47556
906,3988,SOUTHERN IML PATHOLOGY,PATH SE WOLLONGONG DAY SRGY L 1 354-358 CROWN ST,WOLLONGONG NSW 2500,22/01/2025,21/01/2027,-34.42565,150.88144
906,3989,CLINPATH LABORATORIES,PATH RM NEWTON GP CLINIC SHOP 3 176-180 GORGE RD,NEWTON SA 5074,03/02/2025,02/02/2027,-34.87615,138.68471
906,3990,SULLIVAN NICOLAIDES PATH,P/SE HEALTH MATTERS KARALEE SE 1 4 CENTRE CT,CHUWAR QLD 4306,14/02/2025,13/02/2027,-27.57071,152.79836
906,3991,DOUGLASS HANLY MOIR PATH,228 HOSKINS ST,TEMORA NSW 2666,13/02/2025,12/02/2027,-34.44808,147.53379
906,3992,DOUGLASS HANLY MOIR PATHOLO,DOUGLASS HANLY MOIR PATH SHOP 1 G 311 WEST ST,UMINA BEACH NSW 2257,11/02/2025,10/02/2027,-33.52114,151.31861
906,3993,CLINPATH LABORATORIES,SH 4 HYDE PARK M/C SH 2&4 G 95-99 KING WILLIAM RD,HYDE PARK SA 5061,21/02/2025,20/02/2027,-34.9495,138.59999
906,3994,CLINIPATH PATHOLOGY,VERITAS HLTH CARE MED CTR SHOP 3-4 197 RIFLE RANGE RD,RANGEWAY WA 6530,24/02/2025,23/02/2027,-28.79132,114.63009
906,3995,LAUNCESTON PATHOLOGY,PATH RM FIRST POINT MEDICAL 22 PINE AVE,NEWSTEAD TAS 7250,24/02/2025,23/02/2027,-41.43947,147.16537
906,3996,NORTH WEST PATHOLOGY,"THEATRE, PATRICK ST CLINIC 4-6 PATRICK ST",ULVERSTONE TAS 7315,10/03/2025,09/03/2027,-41.1556,146.17132
906,3997,CLINIPATH PATHOLOGY,PATH RM GF GENESISCARE U 3 35 MINILYA PKWY,GREENFIELDS WA 6210,04/03/2025,03/03/2027,-32.52996,115.76486
906,3998,SOUTHERN IML PATHOLOGY,PATH AREA GF AMELIE PRIVATE 385 CROWN ST,WOLLONGONG NSW 2500,28/02/2025,27/02/2027,-34.42554,150.88494
906,3999,DOUGLASS HANLY MOIR PATH,SE 103 G 35 BELGRAVE ST,KEMPSEY NSW 2440,10/03/2025,09/03/2027,-31.07997,152.83965
906,4000,SOUTHERN IML PATHOLOGY,RM 126J L 1 2 NORTHFIELDS AVE,KEIRAVILLE NSW 2500,07/03/2025,06/03/2027,-34.4083,150.88217
906,4001,DOUGLASS HANLY MOIR PATH,PTH RM MILLTHORPE MED PRACT 44 VICTORIA ST,MILLTHORPE NSW 2798,17/03/2025,16/03/2027,-33.44606,149.18551
906,4002,SULLIVAN NICOLAIDES PATH,MEDICROSS ROTHWELL SHOP 10C 763 DECEPTION BAY RD,ROTHWELL QLD 4022,18/03/2025,17/03/2027,-27.21387,153.0455
906,4004,CLINIPATH PATHOLOGY,PATH RM DIANELLA FAM MED CT 294 GRAND PROM,DIANELLA WA 6059,28/03/2025,27/03/2027,-31.90162,115.87748
906,4005,HOBART PATHOLOGY,LAUDERDALE MED CONSULT 5 444 SOUTH ARM RD,LAUDERDALE TAS 7021,07/04/2025,06/04/2027,-42.90693,147.48093
906,4006,CLINIPATH PATHOLOGY,PTH RMS CANNING VALE M/C U 9&10 98 WARATAH BVD,CANNING VALE WA 6155,24/03/2025,23/03/2027,-32.06286,115.91033
906,4007,CLINIPATH PATHOLOGY,SHENTON AVE M/C U3A&3B G 94 DELAMERE AVE,CURRAMBINE WA 6028,01/04/2025,31/03/2027,-31.74214,115.74096
906,4008,DOUGLASS HANLY MOIR PATH,PORT MACQUARIE GASTROENT G 15 CHANCELLORS DR,THRUMSTER NSW 2444,07/04/2025,06/04/2027,-31.45789,152.82768
906,4009,DOUGLASS HANLY MOIR PATH,GROUND FLOOR U 11 112 MAJORS BAY RD,CONCORD NSW 2137,14/04/2025,13/04/2027,-33.85554,151.10275
906,4010,MELBOURNE PATHOLOGY,PATH RM GRANT ST MED CENTRE G 3B GRAHAM ST,BACCHUS MARSH VIC 3340,23/04/2025,22/04/2027,-37.67642,144.43691
906,4011,SULLIVAN NICOLAIDES PATH,PATHOLOGY SUITE SHOP 1 54 KATHERINE TCE,KATHERINE NT 850,18/04/2025,17/04/2027,-14.46297,132.26065
906,4012,CLINPATH LABORATORIES,"PATH ROOM, PHYSICIANS SA 738 NORTH EAST RD",HOLDEN HILL SA 5088,14/04/2025,13/04/2027,-34.84654,138.67064
906,4013,CLINPATH LABORATORIES,"PATH ROOM, PHYSICIANS SA U 2 G 23-25 METRO PDE",MAWSON LAKES SA 5095,14/04/2025,13/04/2027,-34.80598,138.61461
906,4014,SULLIVAN NICOLAIDES PATH,PATH RM ANNANDALE DRS SHOP 10 67-101 MACARTHUR DR,ANNANDALE QLD 4814,10/05/2025,09/05/2027,-19.3164,146.79071
906,4015,SULLIVAN NICOLAIDES PATH,TNCY 11 EXECUTIVE PLACE 2 EXECUTIVE DR,BURLEIGH WATERS QLD 4220,28/04/2025,27/04/2027,-28.09992,153.42279
906,4016,HOBART PATHOLOGY,RETAIL 5 BLDG A MARGATE SC G 1708 CHANNEL HWY,MARGATE TAS 7054,05/05/2025,04/05/2027,-43.02577,147.26012
906,4017,CLINIPATH PATHOLOGY,SHOP T07/08 G 45 BURRENDAH BVD,WILLETTON WA 6155,05/05/2025,04/05/2027,-32.05772,115.87995
906,4018,DOUGLASS HANLY MOIR PATH,CHARLESTOWN GENERAL PRAC SE 102 L 1 99 PACIFIC HWY,CHARLESTOWN NSW 2290,12/05/2025,11/05/2027,-32.96531,151.6962
906,4019,MELBOURNE PATHOLOGY,EPWORTH EASTERN G.01 G 1 ARNOLD ST,BOX HILL VIC 3128,27/05/2025,26/05/2027,-37.81484,145.11924
906,4020,CLINIPATH PATHOLOGY,NEXT PRACTICE EAST PERTH U L3-20 G 30 TERRACE RD,EAST PERTH WA 6004,26/05/2025,25/05/2027,-31.9612,115.87341
906,4021,MELBOURNE PATHOLOGY,P/R AT SHV BOX HILL CLINIC G 901 WHITEHORSE RD,BOX HILL VIC 3128,28/05/2025,27/05/2027,-37.81743,145.12104
906,4022,SULLIVAN NICOLAIDES PATH,"PATH RM, MED CTR OF GYMPIE 41 CHANNON ST",GYMPIE QLD 4570,23/06/2025,22/06/2027,-26.18649,152.66046
906,4023,SULLIVAN NICOLAIDES PATH,TENANCY D2.7 HOME FOCUS 20 NEXUS DR,PIMPAMA QLD 4209,16/06/2025,15/06/2027,,
906,4024,CLINPATH LABORATORIES,PATH RM INGLE FARM HLTHCARE 219-247 MONTAGUE RD,INGLE FARM SA 5098,23/06/2025,22/06/2027,-34.82954,138.64776
906,4025,CLINPATH LABORATORIES,PATH RM MAWSON LAKES HEALTH G 50 MAWSON BVD,MAWSON LAKES SA 5095,23/06/2025,22/06/2027,-34.81368,138.61992
906,4026,CLINIPATH PATHOLOGY,PATH RM CAROUSEL FAMILY M/C SHOP 1181 1358 ALBANY HWY,CANNINGTON WA 6107,30/06/2025,29/06/2027,-32.01872,115.9381
906,4027,SULLIVAN NICOLAIDES PATH,PTH SE MACKAY FAMILY M/PRAC 328 BRIDGE RD,MACKAY WEST QLD 4740,30/06/2025,29/06/2027,-21.15325,149.16603
906,4028,CLINIPATH PATHOLOGY,"PATH RM, CANNINGTON FAM DRS U 18B 1480 ALBANY HWY",BECKENHAM WA 6107,30/06/2025,29/06/2027,-32.02603,115.9479
906,4029,CLINIPATH PATHOLOGY,PTH RM WCOAST HLTH ALLIANCE SE G/05 G 8 DAVIDSON TCE,JOONDALUP WA 6027,30/06/2025,29/06/2027,-31.74108,115.77232
906,4030,CAPITAL PATHOLOGY,PATH RM BERRIDALE SURGERY 6 MYACK ST,BERRIDALE NSW 2628,01/07/2025,30/06/2027,-36.36674,148.82763
906,4031,MELBOURNE PATHOLOGY,PATH SUITE GUARDIAN MED 63 UNION RD,ASCOT VALE VIC 3032,08/07/2025,07/07/2027,-37.7777,144.91481
